amount,create date,date,invoice,method,notes,payment,payment id,reference,source,state
1000.00,2024-04-22T18:35:24.000Z,2024-04-22T18:35:15.000Z,423154,email_transfer,,,628037,,internal,deleted
19295.00,2024-04-22T19:01:24.000Z,2024-04-22T19:01:12.000Z,554709,cheque,,,628297,,internal,active
1689.35,2024-04-22T23:58:30.000Z,2024-04-22T23:58:28.000Z,621658,credit_card,,,629967,,internal,active
6995.00,2024-04-22T23:58:56.000Z,2024-04-22T23:58:54.000Z,626000,credit_card,,,629968,,internal,active
3497.50,2024-04-23T12:49:47.000Z,2024-04-23T12:48:36.000Z,381330,cheque,,,630504,,internal,active
450.00,2024-04-23T13:07:26.000Z,2024-04-23T13:07:22.000Z,570751,email_transfer,,,630551,,internal,active
540.00,2024-04-23T14:42:20.000Z,2024-04-23T14:42:16.000Z,631515,email_transfer,,,631542,,internal,active
1689.35,2024-04-23T14:51:31.000Z,2024-04-23T14:51:28.000Z,618369,credit_card,,,631570,,internal,active
450.00,2024-04-23T14:51:52.000Z,2024-04-23T14:51:50.000Z,556474,email_transfer,,,631594,,internal,active
950.00,2024-04-23T14:52:44.000Z,2024-04-23T14:52:41.000Z,598522,email_transfer,,,631600,,internal,active
500.00,2024-04-23T15:12:09.000Z,2024-04-23T15:12:05.000Z,548327,email_transfer,,,631814,,internal,active
3000.00,2024-04-23T15:18:56.000Z,2024-04-23T15:18:49.000Z,469274,email_transfer,,,631822,,internal,active
450.00,2024-04-23T15:26:18.000Z,2024-04-23T15:26:12.000Z,587379,email_transfer,,,631887,,internal,active
250.00,2024-04-23T15:26:29.000Z,2024-04-23T15:26:23.000Z,508626,credit_card,,,631888,,internal,active
3995.00,2024-04-23T16:11:16.000Z,2024-04-23T16:10:07.000Z,608234,cheque,,,632232,,internal,active
1472.50,2024-04-23T20:02:03.000Z,2024-04-23T20:00:45.000Z,431438,credit_card,,,635139,,internal,active
6995.00,2024-04-24T12:17:33.000Z,2024-04-24T12:15:48.000Z,586861,other,Bank Draft,,636425,378075,internal,active
6995.00,2024-04-24T12:18:24.000Z,2024-04-24T12:16:55.000Z,587060,other,Bank Draft,,636427,398998369,internal,active
45.00,2024-04-24T12:49:34.000Z,2024-04-23T04:00:00.000Z,276199,email_transfer,,,636524,,internal,active
450.00,2024-04-24T12:50:21.000Z,2024-04-23T04:00:00.000Z,562272,email_transfer,,,636525,,internal,active
1124.35,2024-04-24T12:53:24.000Z,2024-04-23T04:00:00.000Z,631989,email_transfer,,,636558,,internal,active
250.00,2024-04-24T13:29:36.000Z,2024-04-24T13:29:33.000Z,632015,credit_card,,,636872,,internal,active
500.00,2024-04-24T13:53:01.000Z,2024-04-24T13:52:53.000Z,370807,email_transfer,,,637083,,internal,active
1689.35,2024-04-24T14:04:07.000Z,2024-04-24T14:04:04.000Z,635085,credit_card,,,637323,,internal,active
1124.35,2024-04-24T14:38:54.000Z,2024-04-24T14:37:43.000Z,637462,credit_card,,,637523,,internal,active
350.00,2024-04-24T20:14:30.000Z,2024-04-24T20:14:28.000Z,522459,email_transfer,,,641037,,internal,active
540.00,2024-04-24T20:15:23.000Z,2024-04-24T20:15:20.000Z,638116,email_transfer,,,641048,,internal,active
4600.00,2024-04-24T20:20:49.000Z,2024-04-12T04:00:00.000Z,322062,cheque,,,641116,,internal,active
6495.00,2024-04-24T20:21:05.000Z,2024-04-12T04:00:00.000Z,341829,cheque,,,641118,,internal,active
5895.00,2024-04-24T20:21:20.000Z,2024-04-12T04:00:00.000Z,341848,cheque,,,641126,,internal,active
3000.00,2024-04-24T20:24:05.000Z,2024-04-24T20:23:58.000Z,416928,email_transfer,,,641128,,internal,active
19795.00,2024-04-25T10:20:16.000Z,2024-04-25T10:19:05.000Z,512922,other,,,642145,,internal,active
19795.00,2024-04-25T10:20:33.000Z,2024-04-25T10:19:23.000Z,556632,other,,,642146,,internal,active
19795.00,2024-04-25T12:52:57.000Z,2024-04-25T12:52:43.000Z,587595,cheque,,,642678,314424,internal,active
250.00,2024-04-25T15:53:50.000Z,2024-04-25T15:53:47.000Z,640178,email_transfer,,,644244,,internal,active
250.00,2024-04-25T15:54:48.000Z,2024-04-25T15:54:45.000Z,640338,email_transfer,,,644248,,internal,active
6000.00,2024-04-25T15:59:02.000Z,2024-04-25T15:58:56.000Z,618167,email_transfer,,,644272,,internal,active
450.00,2024-04-25T17:55:27.000Z,2024-04-25T17:55:21.000Z,580320,email_transfer,,,645750,,internal,active
2495.00,2024-04-25T18:00:29.000Z,2024-04-25T18:00:25.000Z,633386,credit_card,,,645820,,internal,active
3000.00,2024-04-25T18:26:44.000Z,2024-04-25T18:26:39.000Z,416928,email_transfer,,,645933,,internal,active
1447.50,2024-04-25T18:27:39.000Z,2024-04-25T18:27:30.000Z,599803,email_transfer,,,645936,,internal,active
1052.50,2024-04-25T18:27:51.000Z,2024-04-25T18:27:42.000Z,599814,email_transfer,,,645939,,internal,active
250.00,2024-04-25T18:28:58.000Z,2024-04-25T18:28:55.000Z,590147,email_transfer,,,645944,,internal,active
3000.00,2024-04-25T18:30:03.000Z,2024-04-25T18:29:57.000Z,340246,email_transfer,,,645956,,internal,active
240.00,2024-04-25T20:39:12.000Z,2024-04-25T20:39:09.000Z,586532,email_transfer,,,647774,,internal,active
3000.00,2024-04-26T12:45:52.000Z,2024-04-26T12:45:44.000Z,416928,email_transfer,,,649053,,internal,active
1124.35,2024-04-26T12:48:01.000Z,2024-04-26T12:47:57.000Z,648530,email_transfer,,,649059,,internal,active
250.00,2024-04-26T12:50:37.000Z,2024-04-26T12:50:33.000Z,648146,email_transfer,,,649060,,internal,active
12595.00,2024-04-26T13:01:40.000Z,2024-02-21T05:00:00.000Z,573632,cheque,"Was paid under North Bay enrollment, but she switched campuses",,649121,,internal,active
1689.35,2024-04-26T13:03:08.000Z,2024-04-26T13:03:02.000Z,643566,credit_card,,,649125,,internal,active
750.00,2024-04-26T14:24:57.000Z,2024-04-26T14:24:54.000Z,606908,credit_card,,,649842,,internal,active
1497.50,2024-04-26T14:45:26.000Z,2024-04-26T14:45:19.000Z,482270,email_transfer,,,650070,,internal,active
950.00,2024-04-26T14:47:59.000Z,2024-04-26T14:47:56.000Z,555278,email_transfer,,,650089,,internal,active
1689.35,2024-04-26T15:40:03.000Z,2024-04-24T04:00:00.000Z,416496,credit_card,,,650744,,internal,active
1689.35,2024-04-26T15:41:49.000Z,2024-04-26T15:41:47.000Z,368097,email_transfer,,,650759,,internal,active
2495.00,2024-04-26T17:11:46.000Z,2024-04-26T17:11:44.000Z,649931,email_transfer,,,651591,,internal,active
8995.00,2024-04-26T17:12:23.000Z,2024-04-26T17:12:21.000Z,630532,email_transfer,,,651599,,internal,active
2495.00,2024-04-26T17:25:26.000Z,2024-04-26T17:25:09.000Z,644633,cheque,,,651698,9764148,internal,active
250.00,2024-04-26T17:35:31.000Z,2024-04-26T17:35:28.000Z,650352,email_transfer,,,651722,,internal,active
2495.00,2024-04-26T18:33:44.000Z,2024-04-26T18:33:39.000Z,650021,credit_card,,,652220,,internal,active
6995.00,2024-04-26T19:01:49.000Z,2024-04-26T19:01:45.000Z,596741,cheque,,,652294,,internal,active
5445.00,2024-04-26T19:03:01.000Z,2024-04-26T19:02:53.000Z,503952,cheque,,,652317,,internal,active
450.00,2024-04-26T19:53:49.000Z,2024-04-26T19:53:43.000Z,528676,email_transfer,,,652952,,internal,active
10348.00,2024-04-29T12:17:06.000Z,2024-04-29T12:20:09.000Z,416701,cheque,,,655135,,internal,active
5500.00,2024-04-29T14:39:50.000Z,2024-04-29T14:39:42.000Z,645824,credit_card,,,655653,,internal,active
1080.00,2024-04-29T14:40:47.000Z,2024-04-29T14:40:22.000Z,638333,credit_card,,,655661,429250,internal,active
350.00,2024-04-29T14:51:31.000Z,2024-04-29T14:50:02.000Z,652145,other,,,655674,,internal,active
2495.00,2024-04-29T15:31:31.000Z,2024-04-29T15:31:28.000Z,624217,credit_card,,,655871,,internal,active
360.00,2024-04-29T15:43:37.000Z,2024-04-29T15:42:22.000Z,655866,other,,,655889,,internal,active
3497.50,2024-04-29T16:20:56.000Z,2024-04-25T04:00:00.000Z,416963,credit_card,sent for via email  sent to payable  at 924 am april 25,,656078,,internal,active
950.00,2024-04-29T16:36:29.000Z,2024-04-29T16:36:07.000Z,590182,credit_card,,,656213,,internal,active
4600.00,2024-04-29T17:00:42.000Z,2024-04-29T17:00:39.000Z,567317,credit_card,,,656547,,internal,active
6995.00,2024-04-29T17:06:16.000Z,2024-04-29T17:06:11.000Z,500657,cheque,,,656701,,internal,active
6995.00,2024-04-29T17:06:46.000Z,2024-04-29T17:06:43.000Z,500837,cheque,,,656707,,internal,active
2495.00,2024-04-29T17:27:37.000Z,2024-04-29T17:27:22.000Z,426864,credit_card,,,656933,08122E,internal,active
2995.00,2024-04-29T18:14:08.000Z,2024-04-29T18:14:06.000Z,618167,email_transfer,,,657147,,internal,active
400.00,2024-04-29T18:19:25.000Z,2024-04-29T18:18:07.000Z,657014,credit_card,,,657156,,internal,active
12595.00,2024-04-29T18:44:48.000Z,2024-04-29T18:44:45.000Z,587379,cheque,,,657346,,internal,active
13045.00,2024-04-29T18:46:45.000Z,2024-04-29T18:46:40.000Z,482006,cheque,,,657355,,internal,active
19795.00,2024-04-29T18:47:42.000Z,2024-04-29T18:47:37.000Z,442055,cheque,,,657356,,internal,active
23995.00,2024-04-29T18:49:00.000Z,2024-04-29T18:48:52.000Z,599620,cheque,,,657357,,internal,active
4995.00,2024-04-29T18:50:02.000Z,2024-04-29T18:49:56.000Z,602836,cheque,,,657365,,internal,active
6295.00,2024-04-29T18:51:05.000Z,2024-04-29T18:50:58.000Z,580320,cheque,,,657396,,internal,active
250.00,2024-04-29T18:57:35.000Z,2024-04-29T18:57:30.000Z,655729,credit_card,,,657507,,internal,active
150.00,2024-04-29T19:56:06.000Z,2024-04-29T19:54:43.000Z,645941,email_transfer,2024-04-29,,658137,,internal,active
19795.00,2024-04-30T12:03:56.000Z,2024-04-30T12:02:29.000Z,432663,email_transfer,Based off of payment in CPP program,,659923,,internal,active
180.00,2024-04-30T12:22:02.000Z,2024-04-30T12:25:16.000Z,655812,cash,,,659951,,internal,active
450.00,2024-04-30T15:07:00.000Z,2024-04-30T15:06:55.000Z,583930,email_transfer,,,660976,,internal,active
8995.00,2024-04-30T15:07:36.000Z,2024-04-30T15:07:33.000Z,612984,email_transfer,,,660977,,internal,active
1689.35,2024-04-30T15:09:24.000Z,2024-04-30T15:08:57.000Z,567250,credit_card,,,660985,057386,internal,active
3000.00,2024-04-30T15:45:30.000Z,2024-04-30T15:45:24.000Z,416928,email_transfer,,,661253,,internal,active
3000.00,2024-04-30T15:46:07.000Z,2024-04-30T15:46:02.000Z,423154,email_transfer,,,661254,,internal,active
250.00,2024-04-30T15:46:33.000Z,2024-04-30T15:46:30.000Z,655702,email_transfer,,,661255,,internal,active
4000.00,2024-04-30T15:48:36.000Z,2024-04-30T15:48:27.000Z,655793,email_transfer,,,661262,,internal,active
2495.00,2024-04-30T16:04:28.000Z,2024-04-30T16:04:25.000Z,613863,credit_card,,,661318,,internal,active
450.00,2024-04-30T16:45:29.000Z,2024-04-30T16:45:17.000Z,625533,email_transfer,,,661692,,internal,active
500.00,2024-04-30T16:46:29.000Z,2024-04-30T16:46:24.000Z,462754,email_transfer,,,661703,,internal,active
200.00,2024-04-30T17:19:43.000Z,2024-04-30T17:22:49.000Z,598561,credit_card,,,662284,,internal,active
200.00,2024-04-30T18:40:05.000Z,2024-04-30T18:43:14.000Z,598561,credit_card,,,662678,,internal,active
1472.50,2024-04-30T19:34:26.000Z,2024-04-30T19:33:11.000Z,431438,credit_card,,,663273,,internal,active
8995.00,2024-04-30T19:56:27.000Z,2024-04-30T19:56:08.000Z,586381,cheque,Will be deposited tomorrow ,,663498,,internal,active
3000.00,2024-05-01T12:49:33.000Z,2024-05-01T12:49:27.000Z,416928,email_transfer,,,665007,,internal,active
11500.00,2024-05-01T12:50:30.000Z,2024-05-01T12:48:34.000Z,643899,other,"Student may be staying with CP program, or may be switch to the HEO - Waiting on confirmation from Kristi Benoot",,665008,,internal,active
2345.00,2024-05-01T13:34:16.000Z,2024-05-01T13:34:07.000Z,423154,email_transfer,,,665265,,internal,active
1200.00,2024-05-01T13:49:12.000Z,2024-05-01T13:49:09.000Z,662592,email_transfer,,,665404,,internal,active
400.00,2024-05-01T13:49:17.000Z,2024-05-01T13:49:15.000Z,662595,email_transfer,,,665406,,internal,active
250.00,2024-05-01T14:32:58.000Z,2024-05-01T14:32:55.000Z,660803,credit_card,,,665942,,internal,active
1689.35,2024-05-01T14:34:06.000Z,2024-05-01T14:34:03.000Z,659045,credit_card,,,665944,,internal,active
1689.35,2024-05-01T14:34:25.000Z,2024-05-01T14:34:22.000Z,643241,credit_card,,,665945,,internal,active
5445.00,2024-05-01T15:17:25.000Z,2024-04-30T04:00:00.000Z,523636,cheque,,,666281,,internal,active
200.00,2024-05-01T15:45:54.000Z,2024-05-01T15:45:49.000Z,640161,email_transfer,,,666380,,internal,active
6298.00,2024-05-01T15:48:52.000Z,2024-05-01T15:48:45.000Z,562272,cheque,,,666421,,internal,active
26895.00,2024-05-01T15:50:04.000Z,2024-05-01T15:50:00.000Z,590182,cheque,,,666427,,internal,active
12595.00,2024-05-01T15:50:56.000Z,2024-05-01T15:50:50.000Z,596162,cheque,,,666432,,internal,active
350.00,2024-05-01T15:56:46.000Z,2024-05-01T15:56:43.000Z,603074,email_transfer,,,666446,,internal,active
180.00,2024-05-01T15:57:01.000Z,2024-05-01T15:56:58.000Z,655136,email_transfer,,,666447,,internal,active
6995.00,2024-05-01T17:43:35.000Z,2024-05-01T17:43:33.000Z,666457,email_transfer,,,667846,,internal,active
450.00,2024-05-01T17:47:08.000Z,2024-05-01T17:46:35.000Z,666384,credit_card,,,667905,000256,internal,active
250.00,2024-05-01T18:01:40.000Z,2024-05-01T18:01:35.000Z,527014,credit_card,,,668103,,internal,active
125.00,2024-05-01T19:27:23.000Z,2024-05-01T19:30:38.000Z,661454,cash,,,668768,,internal,active
125.00,2024-05-01T19:27:57.000Z,2024-05-01T19:31:12.000Z,661472,cash,,,668769,,internal,active
19795.00,2024-05-02T09:47:40.000Z,2024-05-02T09:46:24.000Z,529854,other,,,670472,,internal,active
13045.00,2024-05-02T09:48:04.000Z,2024-05-02T09:46:48.000Z,603075,other,,,670473,,internal,active
19795.00,2024-05-02T09:48:30.000Z,2024-05-02T09:47:15.000Z,597084,other,,,670474,,internal,active
2495.00,2024-05-02T12:27:24.000Z,2024-05-02T12:26:08.000Z,590033,email_transfer,,,670803,,internal,deleted
450.00,2024-05-02T20:20:44.000Z,2024-05-02T20:20:41.000Z,602836,email_transfer,,,675333,,internal,active
400.00,2024-05-02T20:22:57.000Z,2024-05-02T20:22:54.000Z,576490,email_transfer,,,675370,,internal,active
1080.00,2024-05-02T20:23:13.000Z,2024-05-02T20:23:09.000Z,672502,email_transfer,,,675371,,internal,active
250.00,2024-05-02T20:24:53.000Z,2024-05-02T20:24:49.000Z,671156,email_transfer,,,675380,,internal,active
8995.00,2024-05-03T12:01:48.000Z,2024-05-03T12:01:36.000Z,517200,cheque,,,676862,8387776,internal,deleted
250.00,2024-05-03T12:50:05.000Z,2024-05-01T04:00:00.000Z,667018,email_transfer,,,677042,,internal,active
400.00,2024-05-03T12:54:24.000Z,2024-05-01T04:00:00.000Z,666764,email_transfer,,,677069,,internal,active
400.00,2024-05-03T12:54:31.000Z,2024-05-01T04:00:00.000Z,666771,email_transfer,,,677070,,internal,active
1689.35,2024-05-03T12:55:15.000Z,2024-05-01T04:00:00.000Z,626084,email_transfer,,,677072,,internal,active
250.00,2024-05-03T12:55:48.000Z,2024-05-02T04:00:00.000Z,666137,email_transfer,,,677074,,internal,active
160.00,2024-05-03T13:03:00.000Z,2024-05-03T13:02:56.000Z,640161,email_transfer,,,677108,,internal,active
3000.00,2024-05-03T13:09:03.000Z,2024-05-03T13:08:56.000Z,416928,email_transfer,,,677169,,internal,active
1689.35,2024-05-03T13:11:51.000Z,2024-05-03T13:11:31.000Z,525966,credit_card,,,677220,326432,internal,active
400.00,2024-05-03T13:41:02.000Z,2024-05-03T13:40:59.000Z,342999,email_transfer,,,677366,,internal,active
2495.00,2024-05-03T14:06:55.000Z,2024-05-03T14:05:05.000Z,670841,credit_card,,,677686,M82029281-001-001-333-0,internal,active
2495.00,2024-05-03T14:14:35.000Z,2024-05-01T04:00:00.000Z,590033,email_transfer,,,677786,,internal,active
350.00,2024-05-03T15:11:42.000Z,2024-05-03T15:11:23.000Z,522440,email_transfer,,,678286,,internal,active
450.00,2024-05-03T15:37:07.000Z,2024-05-03T15:40:21.000Z,666641,cash,,,678363,,internal,active
125.00,2024-05-03T16:06:44.000Z,2024-05-03T16:05:27.000Z,678516,cash,,,678543,,internal,active
950.00,2024-05-03T17:32:29.000Z,2024-05-03T17:32:26.000Z,472677,email_transfer,,,679745,,internal,active
1124.35,2024-05-03T17:33:59.000Z,2024-05-03T17:33:53.000Z,634175,email_transfer,,,679758,,internal,active
1124.35,2024-05-03T17:35:00.000Z,2024-05-03T17:34:56.000Z,634220,email_transfer,,,679761,,internal,active
450.00,2024-05-03T17:36:32.000Z,2024-05-03T17:36:28.000Z,552876,email_transfer,,,679765,,internal,active
8995.00,2024-05-03T17:38:44.000Z,2024-05-03T17:38:27.000Z,661435,cheque,,,679767,25156,internal,active
240.00,2024-05-03T18:11:59.000Z,2024-05-03T18:11:57.000Z,678294,email_transfer,,,679997,,internal,active
350.00,2024-05-03T18:25:48.000Z,2024-05-03T18:24:26.000Z,679508,credit_card,,,680096,,internal,active
400.00,2024-05-03T18:43:45.000Z,2024-05-03T18:43:36.000Z,673754,credit_card,,,680187,,internal,active
3000.00,2024-05-03T18:57:33.000Z,2024-05-03T19:00:42.000Z,445435,credit_card,,,680301,,internal,active
150.00,2024-05-03T20:21:18.000Z,2024-05-03T20:21:12.000Z,493138,email_transfer,,,680866,,internal,active
250.00,2024-05-06T12:12:57.000Z,2024-05-06T12:16:14.000Z,660107,cash,,,683048,,internal,active
180.00,2024-05-06T12:30:44.000Z,2024-05-06T12:30:40.000Z,627497,email_transfer,,,683076,,internal,active
350.00,2024-05-06T12:30:50.000Z,2024-05-06T12:30:46.000Z,673875,email_transfer,,,683079,,internal,active
2495.00,2024-05-06T12:31:20.000Z,2024-05-06T12:31:17.000Z,530241,email_transfer,,,683082,,internal,active
950.00,2024-05-06T12:34:38.000Z,2024-05-06T12:34:29.000Z,642829,email_transfer,,,683088,,internal,active
8995.00,2024-05-06T13:30:19.000Z,2024-05-06T13:29:53.000Z,666226,cheque,,,683212,7489045,internal,deleted
750.00,2024-05-06T13:56:07.000Z,2024-05-06T13:56:01.000Z,665018,credit_card,,,683357,,internal,active
350.00,2024-05-06T15:00:37.000Z,2024-05-06T15:00:33.000Z,683871,email_transfer,,,683876,,internal,active
350.00,2024-05-06T15:03:10.000Z,2024-05-06T15:03:07.000Z,679594,email_transfer,,,683891,,internal,active
3000.00,2024-05-06T15:04:51.000Z,2024-05-06T15:04:45.000Z,644496,email_transfer,,,683895,,internal,active
4497.50,2024-05-06T15:09:05.000Z,2024-05-06T15:09:01.000Z,661328,credit_card,,,683932,,internal,active
8000.00,2024-05-06T15:30:00.000Z,2024-05-06T15:29:57.000Z,617051,credit_card,,,684021,,internal,active
6995.00,2024-05-06T15:33:56.000Z,2024-05-06T15:33:51.000Z,683234,credit_card,,,684025,,internal,active
200.00,2024-05-06T15:48:51.000Z,2024-05-06T15:48:42.000Z,677347,credit_card,,,684152,,internal,active
6298.00,2024-05-06T15:49:30.000Z,2024-05-06T15:49:23.000Z,621614,email_transfer,,,684162,,internal,active
6298.00,2024-05-06T15:51:29.000Z,2024-05-06T15:51:23.000Z,621714,cheque,,,684175,,internal,active
9647.00,2024-05-06T15:53:00.000Z,2024-05-06T15:52:48.000Z,627396,cheque,,,684176,,internal,active
13448.00,2024-05-06T15:54:16.000Z,2024-05-06T15:54:08.000Z,601466,cheque,,,684177,,internal,active
27845.00,2024-05-06T15:55:24.000Z,2024-05-06T15:55:19.000Z,618142,cheque,,,684178,,internal,active
1689.35,2024-05-06T15:56:41.000Z,2024-05-06T15:56:39.000Z,481658,cheque,,,684187,,internal,active
13045.00,2024-05-06T15:57:58.000Z,2024-05-06T15:57:55.000Z,626451,cheque,,,684198,,internal,active
240.00,2024-05-06T18:07:26.000Z,2024-05-03T04:00:00.000Z,685354,email_transfer,Taken from original enrollment - applied to wrong enrollment as hourly enrollment wasn't created when contracted,,685379,,internal,active
1689.35,2024-05-06T20:43:19.000Z,2024-05-06T20:43:16.000Z,682583,credit_card,,,686900,,internal,active
1689.35,2024-05-06T20:43:37.000Z,2024-05-06T20:43:34.000Z,682573,credit_card,,,686902,,internal,active
200.00,2024-05-06T20:44:57.000Z,2024-05-06T20:43:37.000Z,451107,credit_card,,,686914,,internal,active
500.00,2024-05-07T12:43:11.000Z,2024-05-07T12:43:08.000Z,554709,email_transfer,,,688037,,internal,active
100.00,2024-05-07T12:48:28.000Z,2024-05-07T12:48:23.000Z,604234,email_transfer,,,688045,,internal,active
2500.00,2024-05-07T12:52:03.000Z,2024-05-07T12:51:55.000Z,684015,email_transfer,,,688047,,internal,active
260.00,2024-05-07T12:52:35.000Z,2024-05-07T12:52:32.000Z,604234,email_transfer,,,688048,,internal,active
350.00,2024-05-07T12:52:47.000Z,2024-05-07T12:52:43.000Z,243211,email_transfer,,,688049,,internal,active
500.00,2024-05-07T15:22:29.000Z,2024-05-07T15:22:26.000Z,431987,email_transfer,,,689206,,internal,active
8995.00,2024-05-07T15:29:59.000Z,2024-05-07T15:29:56.000Z,682510,email_transfer,,,689288,,internal,active
100.00,2024-05-07T15:31:05.000Z,2024-05-07T15:31:00.000Z,625969,email_transfer,,,689290,,internal,active
450.00,2024-05-07T15:31:56.000Z,2024-05-07T15:31:50.000Z,596162,email_transfer,,,689293,,internal,active
995.00,2024-05-07T15:38:23.000Z,2024-05-07T15:38:13.000Z,689337,email_transfer,,,689364,,internal,active
5000.00,2024-05-07T15:38:52.000Z,2024-05-07T15:38:26.000Z,689337,credit_card,,,689367,024570,internal,active
3000.00,2024-05-07T15:39:25.000Z,2024-05-07T15:39:01.000Z,689337,credit_card,,,689369,03762n,internal,active
